inv_t4_u000443000Traces_fitting.csv,1.18101,10.37572,-1.3073,13.70265,-1.31191,12.51825,1.01473,14.91572,0.0156887,0.0096839
inv_t4_u000444000Traces_fitting.csv,1.18329,10.37011,-1.31088,13.73393,-1.31148,12.51405,1.01673,14.99503,0.0156541,0.0098398
inv_t4_u000445000Traces_fitting.csv,1.18561,10.36461,-1.31453,13.76477,-1.31177,12.5089,1.01901,15.07283,0.0156146,0.0099718
inv_t4_u000446000Traces_fitting.csv,1.18795,10.35921,-1.31824,13.79514,-1.31271,12.50293,1.02161,15.14913,0.0155703,0.010077
inv_t4_u000447000Traces_fitting.csv,1.19032,10.35392,-1.322,13.82504,-1.31426,12.49625,1.02455,15.22395,0.0155221,0.0101558
inv_t4_u000448000Traces_fitting.csv,1.19271,10.34873,-1.32581,13.8545,-1.31642,12.48896,1.0278,15.2973,0.01547,0.0102083
inv_t4_u000449000Traces_fitting.csv,1.19511,10.34365,-1.32966,13.88349,-1.31915,12.48114,1.0314,15.36917,0.0154146,0.0102368
inv_t4_u000450000Traces_fitting.csv,1.19752,10.33868,-1.33354,13.91204,-1.32245,12.47288,1.03532,15.43955,0.0153562,0.010241
inv_t4_u000451000Traces_fitting.csv,1.19999,10.33383,-1.33747,13.94014,-1.32627,12.46427,1.03955,15.50846,0.0152974,0.0102225
inv_t4_u000452000Traces_fitting.csv,1.20241,10.32908,-1.34138,13.96779,-1.3306,12.45531,1.04407,15.57587,0.0152341,0.0101809
inv_t4_u000453000Traces_fitting.csv,1.20482,10.32445,-1.3453,13.99501,-1.33537,12.44612,1.0489,15.6418,0.015169,0.0101183
inv_t4_u000454000Traces_fitting.csv,1.20722,10.31992,-1.34922,14.0218,-1.34064,12.43673,1.05398,15.7062,0.0151024,0.0100397
inv_t4_u000455000Traces_fitting.csv,1.2096,10.3155,-1.35314,14.04816,-1.34628,12.42721,1.05935,15.76912,0.0150345,0.0099421
inv_t4_u000456000Traces_fitting.csv,1.21197,10.31119,-1.35705,14.07411,-1.35231,12.4176,1.06495,15.83051,0.0149656,0.0098307
inv_t4_u000457000Traces_fitting.csv,1.21432,10.307,-1.36093,14.09965,-1.35869,12.40792,1.07077,15.89039,0.014896,0.0097074
inv_t4_u000458000Traces_fitting.csv,1.21665,10.30291,-1.3648,14.12478,-1.36539,12.39825,1.07679,15.94874,0.014826,0.0095752
inv_t4_u000459000Traces_fitting.csv,1.21895,10.29893,-1.36865,14.14952,-1.37237,12.3886,1.083,16.00557,0.0147558,0.0094369
