inv_t4_u000440100Traces.dat,1.1747169,10.3925358,-1.2973934,3.2167348,-1.3168507,2.1317199,1.010911,2.1529967,0.0157691,0.0090891
inv_t4_u000440200Traces.dat,1.1749273,10.3919428,-1.297722,3.2206137,-1.3165778,2.1322894,1.011003,2.1614644,0.0157677,0.0091135
inv_t4_u000440300Traces.dat,1.1751429,10.3913506,-1.2980495,3.224483,-1.3163143,2.1328234,1.0110812,2.1699406,0.0157661,0.0091371
inv_t4_u000440400Traces.dat,1.1753547,10.3907588,-1.29838,3.2283486,-1.3160508,2.1333834,1.011198,2.1783975,0.0157645,0.0091603
inv_t4_u000440500Traces.dat,1.1755699,10.3901675,-1.2987082,3.2322088,-1.3158242,2.1338777,1.011267,2.1868654,0.0157627,0.009184
inv_t4_u000440600Traces.dat,1.1757844,10.3895802,-1.2990416,3.2360631,-1.3155986,2.1343948,1.0113831,2.1953089,0.0157609,0.0092087
inv_t4_u000440700Traces.dat,1.1759957,10.3889922,-1.2993735,3.2399125,-1.3153495,2.1348886,1.0114895,2.2037722,0.0157593,0.0092304
inv_t4_u000440800Traces.dat,1.176213,10.3884061,-1.2997098,3.2437553,-1.3151198,2.1353591,1.011591,2.2122357,0.0157572,0.0092533
inv_t4_u000440900Traces.dat,1.1764283,10.3878192,-1.3000421,3.2475931,-1.3149038,2.1358449,1.0117267,2.2206707,0.0157553,0.0092765
inv_t4_u000441000Traces.dat,1.1766441,10.3872343,-1.30038,3.2514252,-1.3146818,2.1362954,1.011837,2.2291272,0.0157533,0.0092977
inv_t4_u000442000Traces.dat,1.1788327,10.3814349,-1.3037902,3.2894387,-1.3129472,2.1400413,1.0131369,2.3134804,0.0157299,0.0095056
inv_t4_u000443000Traces.dat,1.1810757,10.3757261,-1.307283,3.3268968,-1.3118911,2.1425471,1.0147663,2.397462,0.0157008,0.0096894
inv_t4_u000444000Traces.dat,1.1833527,10.3701229,-1.3108628,3.3637907,-1.311498,2.14393,1.0167327,2.4809716,0.0156661,0.0098465
inv_t4_u000445000Traces.dat,1.1856692,10.3646207,-1.314513,3.4001281,-1.311771,2.144282,1.019019,2.5639232,0.0156266,0.0099772
inv_t4_u000446000Traces.dat,1.1880089,10.3592226,-1.3182234,3.435896,-1.3127275,2.1436872,1.0215887,2.6462034,0.0155826,0.0100825
inv_t4_u000447000Traces.dat,1.1903783,10.3539264,-1.32199,3.4711007,-1.3142851,2.1423143,1.0245299,2.7276948,0.0155341,0.0101619
inv_t4_u000448000Traces.dat,1.192765,10.3487409,-1.3258047,3.5057385,-1.3163978,2.1402266,1.0278249,2.8083363,0.0154822,0.0102147
inv_t4_u000449000Traces.dat,1.1951629,10.3436606,-1.3296519,3.5398153,-1.3191401,2.1375,1.0314325,2.8880042,0.0154266,0.0102436
inv_t4_u000450000Traces.dat,1.1975743,10.3386902,-1.3335294,3.573332,-1.3224632,2.1341811,1.0353043,2.9666732,0.0153684,0.0102475
inv_t4_u000451000Traces.dat,1.1999874,10.3338315,-1.3374318,3.6062915,-1.3262812,2.1304069,1.0395383,3.0442133,0.0153073,0.0102282
inv_t4_u000452000Traces.dat,1.202399,10.3290825,-1.3413468,3.6386969,-1.330608,2.1262076,1.0440682,3.120574,0.0152439,0.0101875
inv_t4_u000453000Traces.dat,1.2048077,10.3244445,-1.3452685,3.6705552,-1.3354035,2.1216453,1.0488757,3.1956904,0.0151789,0.0101247
inv_t4_u000454000Traces.dat,1.2072085,10.3199177,-1.3491892,3.7018703,-1.3406501,2.1167845,1.0539675,3.2694932,0.015112,0.0100455
inv_t4_u000455000Traces.dat,1.209595,10.3155019,-1.3531043,3.7326487,-1.3462964,2.1116797,1.0593287,3.3419274,0.0150441,0.0099486
inv_t4_u000456000Traces.dat,1.2119654,10.3111947,-1.3570111,3.7629023,-1.3523367,2.1063783,1.0649401,3.4129233,0.0149752,0.0098384
inv_t4_u000457000Traces.dat,1.2143101,10.3070016,-1.3609045,3.7926343,-1.358699,2.1009057,1.0707701,3.4824698,0.0149056,0.0097146
inv_t4_u000458000Traces.dat,1.2166388,10.3029138,-1.3647715,3.8218551,-1.3653932,2.0953213,1.0767895,3.5504987,0.0148357,0.0095812
inv_t4_u000459000Traces.dat,1.2189403,10.2989306,-1.3686158,3.8505848,-1.372385,2.0896535,1.0829858,3.6169793,0.0147653,0.0094436
inv_t4_u000460000Traces.dat,1.2212181,10.2950568,-1.3724264,3.8788118,-1.3795904,2.0839377,1.089341,3.6818666,0.0146952,0.009301
inv_t4_u000465000Traces.dat,1.2321075,10.2772348,-1.3909498,4.012961,-1.4180158,2.0555694,1.1223687,3.9815174,0.01435,0.0086595
inv_t4_u000470000Traces.dat,1.2420842,10.2618297,-1.4083649,4.136458,-1.4571209,2.0293493,1.1545737,4.239102,0.014026,0.0083715
inv_t4_u000475000Traces.dat,1.2509671,10.248707,-1.4245689,4.2507827,-1.4932885,2.0067582,1.182897,4.4568044,0.013733,0.0085488
inv_t4_u000480000Traces.dat,1.2589654,10.2373908,-1.4395026,4.3570301,-1.5245364,1.9879682,1.2060087,4.640361,0.0134739,0.0090374
inv_t4_u000485000Traces.dat,1.2660539,10.2277353,-1.4532584,4.4564469,-1.5504747,1.9727203,1.2241634,4.7968597,0.0132475,0.0096387
inv_t4_u000490000Traces.dat,1.2722471,10.2195386,-1.4658823,4.5499863,-1.5716342,1.9604344,1.2382112,4.9326541,0.013055,0.0102284
inv_t4_u000495000Traces.dat,1.2777716,10.2124907,-1.4774737,4.6384145,-1.5887214,1.9504613,1.2490807,5.0527376,0.012891,0.0107534
inv_t4_u000500000Traces.dat,1.2824833,10.2066112,-1.4881396,4.7226176,-1.602522,1.9424498,1.2575379,5.1608386,0.012755,0.0112016
inv_t4_u000520000Traces.dat,1.2956363,10.1910713,-1.5232271,5.026907,-1.6359697,1.9225714,1.2771886,5.5174735,0.0124287,0.0123613
inv_t4_u000540000Traces.dat,1.3025101,10.1836194,-1.5492648,5.2963052,-1.650403,1.9132117,1.285925,5.8075149,0.0123349,0.0129186
inv_t4_u000560000Traces.dat,1.3056613,10.1803855,-1.5690872,5.5446648,-1.6562107,1.9086362,1.2902645,6.0646405,0.0123637,0.013202
inv_t4_u000580000Traces.dat,1.3066203,10.1792515,-1.5844542,5.7796566,-1.6578507,1.9064023,1.2925956,6.3033252,0.0124499,0.0133527
inv_t4_u000600000Traces.dat,1.3062964,10.1790745,-1.5966036,6.0057572,-1.657509,1.9053669,1.2939136,6.5307953,0.0125609,0.0134356
inv_t4_u000620000Traces.dat,1.3052767,10.1792558,-1.6062098,6.2256828,-1.6562727,1.9049532,1.294675,6.7510405,0.0126798,0.0134828
inv_t4_u000640000Traces.dat,1.3039501,10.1794996,-1.6139214,6.4411949,-1.6547691,1.9048886,1.2951297,6.9663656,0.0128026,0.0135101
inv_t4_u000660000Traces.dat,1.3025672,10.1796984,-1.6200898,6.6534187,-1.6532626,1.9049878,1.2954191,7.1782125,0.0129254,0.0135266
inv_t4_u000680000Traces.dat,1.3013434,10.1798257,-1.6250767,6.8631317,-1.6519228,1.9051624,1.2956304,7.3874952,0.013042,0.0135375
inv_t4_u000700000Traces.dat,1.300376,10.179919,-1.629073,7.0708494,-1.6508134,1.9053292,1.2957542,7.594857,0.0131459,0.0135475
inv_t4_u000720000Traces.dat,1.2996873,10.1800315,-1.6323036,7.2769661,-1.6499527,1.9054399,1.2958759,7.8007129,0.0132327,0.0135566
inv_t4_u000740000Traces.dat,1.299223,10.1801944,-1.6349056,7.4817665,-1.6492965,1.9054559,1.2959955,8.0053895,0.0133006,0.0135645
inv_t4_u000760000Traces.dat,1.2988647,10.1804386,-1.6370261,7.6854863,-1.6488007,1.9053558,1.2961089,8.2091291,0.0133526,0.0135702
inv_t4_u000780000Traces.dat,1.2985189,10.180722,-1.6387564,7.8883741,-1.6483697,1.9051803,1.2962193,8.4121392,0.0133952,0.0135717
inv_t4_u000800000Traces.dat,1.2981401,10.1809999,-1.6401239,8.0905981,-1.6479173,1.9049481,1.2964045,8.6145467,0.0134303,0.0135667
inv_t4_u000820000Traces.dat,1.2977174,10.1812477,-1.641248,8.2923537,-1.6473911,1.9046989,1.2965941,8.8165156,0.0134624,0.0135612
inv_t4_u000840000Traces.dat,1.2973063,10.1814345,-1.6421769,8.4937699,-1.6468185,1.9044577,1.2968799,9.0181121,0.0134914,0.0135561
inv_t4_u000860000Traces.dat,1.2969295,10.1815654,-1.6429133,8.6949654,-1.6462744,1.9042797,1.2972429,9.2194208,0.0135169,0.0135522
inv_t4_u000880000Traces.dat,1.2966648,10.1816252,-1.6434877,8.8959166,-1.6459215,1.9041094,1.2977733,9.4204397,0.0135365,0.0135444
inv_t4_u000900000Traces.dat,1.2964817,10.1816525,-1.6439656,9.0963873,-1.6459707,1.9037348,1.2985041,9.6211241,0.0135515,0.0135293
inv_t4_u000920000Traces.dat,1.2963767,10.1816399,-1.6443591,9.2973583,-1.6460276,1.9040666,1.2994942,9.8215343,0.0135654,0.0135017
inv_t4_u000940000Traces.dat,1.2963259,10.1816219,-1.6446767,9.4978885,-1.6462502,1.9042391,1.3008905,10.0215449,0.0135756,0.0134631
inv_t4_u000960000Traces.dat,1.2963127,10.1815991,-1.6449282,9.6983316,-1.6462884,1.9044899,1.3027995,10.2212243,0.0135827,0.0134155
inv_t4_u000980000Traces.dat,1.296316,10.1815785,-1.6451264,9.8986837,-1.6460865,1.9047149,1.3054057,10.4206145,0.0135885,0.013356
fitting function,exp
time needed,54.9s
average input fitting error,0.01437
average output fitting error,0.00899
max input fitting error,0.01578
max output fitting error,0.01357
